bird,date,patch,total.bright,avg.bright,hue,chrom
1751,52515,b,93697.746,46.91925188,634.4433333,0.322998452
1751,52515,r,110884.4053,55.5254909,591.18,0.323607531
1751,52515,t,28070.75057,14.05645997,691.47,0.5025858
1751,52515,v,81633.09667,40.87786513,613.52,0.404264182
1752,52515,b,68111.9078,34.10711457,658.0766667,0.32641442
1752,52515,r,77589.1439,38.85285123,626.02,0.307591598
1752,52515,t,16151.39753,8.087830512,681.13,0.505180342
1752,52515,v,67009.98633,33.55532616,629.4266667,0.339222565
1753,52515,b,71209.1059,35.65804001,650.1133333,0.301962615
1753,52515,r,141305.438,70.75885729,639.4466667,0.318849965
1753,52515,t,21456.67193,10.74445265,672.7433333,0.507332753
1753,52515,v,81687.28433,40.90499967,575.4633333,0.378464502
1754,52515,b,114565.7647,57.36893574,622.1,0.315441786
1754,52515,r,98250.45467,49.19902587,636.1766667,0.332164306
1754,52515,t,15000.09657,7.511315256,684.4133333,0.557253567
1754,52515,v,75995.69923,38.05493201,584.7666667,0.357784165
1755,52515,b,70228.10457,35.16680249,588.15,0.305824165
1755,52515,r,107335.7223,53.74848389,630.41,0.318971532
1755,52515,t,34196.5384,17.12395513,620.1333333,0.488787764
1755,52515,v,76526.14337,38.32055251,558.7433333,0.348817032
1756,52515,b,105218.7107,52.68838792,608.08,0.309165406
1756,52515,r,128706.4797,64.44991471,627.7433333,0.312014146
1756,52515,t,19981.31647,10.00566673,681.1266667,0.506650245
1756,52515,v,76777.443,38.44639109,610.8166667,0.355171985
1757,52515,b,75441.371,37.77735153,631.7566667,0.347583493
1757,52515,r,103987.361,52.07178818,611.5133333,0.349562328
1757,52515,t,15985.9273,8.004971107,659.3833333,0.53479626
1757,52515,v,84943.222,42.53541412,616.1,0.352888952
1758,52515,b,63558.22397,31.82685226,642.3933333,0.382572653
1758,52515,r,77861.10167,38.98903438,581.1566667,0.380900699
1758,52515,t,18811.04973,9.419654348,652.7766667,0.520287853
1758,52515,v,45969.1396,23.01909845,638.7466667,0.477413398
1759,52515,b,67216.20167,33.65858872,610.5,0.354963803
1759,52515,r,72531.03467,36.31999733,643.4066667,0.371574308
1759,52515,t,21563.389,10.79789134,679.4133333,0.467972016
1759,52515,v,67462.43867,33.78189217,643.4066667,0.398489354
1760,52515,b,91404.03833,45.77067518,615.1433333,0.32537036
1760,52515,r,101496.5363,50.82450492,563.47,0.339265317
1760,52515,t,17523.12653,8.774725355,672.0966667,0.50819459
1760,52515,v,72067.073,36.087668,579.4466667,0.405321872
1761,52515,b,87128.17333,43.62953096,598.5166667,0.310864626
1761,52515,r,98017.90767,49.0825777,591.4666667,0.343304465
1761,52515,t,17723.0101,8.874817276,675.0466667,0.493922009
1761,52515,v,63625.61533,31.86059856,681.4,0.387905688
1762,52515,b,78601.45267,39.35976598,609.4066667,0.334426528
1762,52515,r,78725.88967,39.42207795,604.7533333,0.352244794
1762,52515,t,17127.5792,8.576654582,680.0733333,0.506642708
1762,52515,v,53025.9561,26.55280726,583.4533333,0.410405066
1763,52515,b,75052.55293,37.58265044,666.4133333,0.310599233
1763,52515,r,110048.969,55.10714522,667.7233333,0.30755209
1763,52515,t,31365.95157,15.70653559,653.1133333,0.491856827
1763,52515,v,66683.68167,33.39192873,621.7666667,0.339192978
1764,52715,b,68722.536,34.41288733,659.3933333,0.322123821
1764,52715,r,90327.74667,45.23172091,660.02,0.341433025
1764,52715,t,24102.4653,12.06933665,660.02,0.464006419
1764,52715,v,70161.80967,35.13360524,660.02,0.366566854
1765,52715,b,105790.829,52.97487682,592.7666667,0.327602581
1765,52715,r,99477.82233,49.81363161,605.3933333,0.355515321
1765,52715,t,22026.2866,11.02968783,693.02,0.5188473
1765,52715,v,54095.6629,27.08846415,600.7466667,0.470056023
1766,52715,b,47683.9879,23.87781067,680.08,0.32382479
1766,52715,r,91963.80267,46.0509778,666.1,0.306466429
1766,52715,t,19807.01437,9.91838476,686.74,0.538014935
1766,52715,v,65315.91267,32.70701686,643.17,0.393706767
1767,52715,b,94408.924,47.27537506,637.1733333,0.321689464
1767,52715,r,79681.249,39.90047521,645.1733333,0.381004194
1767,52715,t,81841.143,40.98204457,644.1633333,0.385324135
1767,52715,v,56217.27867,28.15086563,626.02,0.440142886
1768,52715,b,92577.57807,46.35832652,577.82,0.30738363
1768,52715,r,94358.41267,47.25008146,603.07,0.327997045
1768,52715,t,19876.46917,9.95316433,674.06,0.512251382
1768,52715,v,63262.76833,31.67890252,608.1066667,0.398838541
1769,52815,b,77495.93567,38.8061771,599.17,0.34432949
1769,52815,r,93111.81067,46.6258441,606.4366667,0.330028166
1769,52815,t,21485.7016,10.75898928,660.7433333,0.509853536
1769,52815,v,76811.744,38.46356735,612.4266667,0.366339546
1770,52815,b,72100.8581,36.10458593,590.85,0.365892005
1770,52815,r,100174.1967,50.16234185,625.76,0.342251312
1770,52815,t,19039.35013,9.533976031,688.42,0.522311673
1770,52815,v,45322.12147,22.69510339,681.0966667,0.441688677
1771,52815,b,82981.60683,41.55313312,607.7966667,0.32008946
1771,52815,r,105205.5837,52.68181456,610.18,0.31895575
1771,52815,t,11932.56597,5.975245852,686.7233333,0.515227853
1771,52815,v,59642.32237,29.86596012,582.3766667,0.432048909
1772,52815,b,73458.0262,36.78418938,615.4566667,0.343349203
1772,52815,r,85694.52367,42.91162928,603.4133333,0.361990204
1772,52815,t,42905.23127,21.4848429,653.1233333,0.450908954
1772,52815,v,71437.49167,35.77240444,615.51,0.372102268
1773,52815,b,85873.78867,43.00139643,616.76,0.325384916
1773,52815,r,130325.7847,65.26078351,573.1233333,0.318743689
1773,52815,t,24645.79147,12.34140785,667.7233333,0.490176349
1773,52815,v,70159.83467,35.13261626,661.5133333,0.374365794
1774,52815,b,88093.34633,44.11284243,626.48,0.331987142
1774,52815,r,89823.94567,44.979442,607.7933333,0.337128802
1774,52815,t,21011.6015,10.52158312,653.1,0.513057086
1774,52815,v,58644.76627,29.36643278,591.18,0.407676253
1775,52815,b,71595.6203,35.85158753,609.7933333,0.324461836
1775,52815,r,98467.63033,49.30777683,597.11,0.364105312
1775,52815,t,21147.4766,10.58962273,690.1033333,0.514749931
1775,52815,v,73792.25467,36.95155467,600.4933333,0.367256274
1776,52815,b,118205.4053,59.1914899,587.1733333,0.299182573
1776,52815,r,116052.3723,58.1133562,599.1566667,0.318682046
1776,52815,t,17886.69477,8.956782557,669.4366667,0.511470642
1776,52815,v,81363.31133,40.74276982,632.7666667,0.339404809
1777,52815,b,68088.59457,34.09544044,603.44,0.334954147
1777,52815,r,104985.2657,52.57149007,636.77,0.329277995
1777,52815,t,19179.88953,9.604351294,678.6933333,0.530743297
1777,52815,v,55913.75,27.99887331,645.3533333,0.413734259
1778,52815,b,64331.68033,32.21416141,626.7933333,0.333940981
1778,52815,r,88212.611,44.17256435,634.1233333,0.34453492
1778,52815,t,14729.01977,7.375573243,685.06,0.504859312
1778,52815,v,72700.98767,36.40510149,611.14,0.379464082
1779,52815,b,75795.8639,37.95486425,615.1166667,0.309239324
1779,52815,r,96357.94,48.25134702,643.4066667,0.324532834
1779,52815,t,43126.7757,21.59578152,624.41,0.429185583
1779,52815,v,77674.26233,38.89547438,580.4433333,0.36236506
1780,52815,b,94101.70267,47.12153363,622.4,0.311217762
1780,52815,r,123500.7123,61.84312085,632.7466667,0.302529857
1780,52815,t,35983.4367,18.01874647,624.0866667,0.483305281
1780,52815,v,79399.773,39.75952579,593.4133333,0.357518505
1781,52815,b,115300.5587,57.73688466,667.35,0.305820242
1781,52815,r,114069.932,57.12064697,660.7133333,0.332808658
1781,52815,t,21374.3129,10.70321127,677.8,0.532760838
1781,52815,v,70488.86933,35.29738074,644.75,0.388027282
1782,52915,b,93126.82267,46.63336138,626.7933333,0.317172799
1782,52915,r,89340.58067,44.73739643,573.1533333,0.354967688
1782,52915,t,15540.99803,7.782172275,658.11,0.524445427
1782,52915,v,53066.09363,26.57290618,616.86,0.459321668
1783,52915,b,86660.71667,43.39545151,643.4066667,0.309936223
1783,52915,r,81096.50133,40.60916441,643.4066667,0.31655654
1783,52915,t,31254.17687,15.65056428,643.4066667,0.471888331
1783,52915,v,104978.2127,52.56795827,643.7266667,0.337653867
1784,52915,b,62225.07807,31.15927795,653.4133333,0.327008535
1784,52915,r,138355.1807,69.2815126,618.8166667,0.304362213
1784,52915,t,30409.85133,15.22776732,643.4066667,0.504269019
1784,52915,v,64777.496,32.43740411,651.09,0.362279957
1785,52915,b,105328.6903,52.74346036,630.8,0.294922638
1785,52915,r,94159.36633,47.15040878,592.1333333,0.345188685
1785,52915,t,19558.29247,9.793836989,658.8066667,0.501057735
1785,52915,v,54185.47267,27.13343649,615.1833333,0.420726834
1786,52915,b,92702.2271,46.42074467,673.7466667,0.303136891
1786,52915,r,108152.5613,54.15751694,674.06,0.318137071
1786,52915,t,19503.80663,9.766553146,669.1133333,0.507979662
1786,52915,v,84995.89267,42.56178902,674.37,0.346348955
1787,52915,b,74190.76833,37.15111083,609.7933333,0.301892504
1787,52915,r,104264.849,52.21074061,599.17,0.322392003
1787,52915,t,22206.254,11.11980671,644.79,0.508495904
1787,52915,v,74029.02967,37.07012001,591.18,0.368462734
1788,52915,b,90588.248,45.36216725,610.18,0.33885108
1788,52915,r,128601.0347,64.397113,610.18,0.322716882
1788,52915,t,16038.6994,8.031396795,691.0966667,0.534713659
1788,52915,v,91952.86467,46.04550058,636.8,0.319853862
1789,52915,b,99753.758,49.95180671,573.6933333,0.325167378
1789,52915,r,121299.3147,60.74076849,638.7666667,0.319158396
1789,52915,t,15787.60697,7.905661976,681.39,0.501737196
1789,52915,v,65689.247,32.89396445,581.7666667,0.392353526
1790,52915,b,78315.3795,39.21651452,673.4333333,0.321951615
1790,52915,r,107251.134,53.70612619,638.39,0.321401627
1790,52915,t,25262.0858,12.65001793,632.07,0.489611656
1790,52915,v,74451.606,37.28172559,666.13,0.346571962
1791,52915,b,93181.82167,46.66090219,636.49,0.338747324
1791,52915,r,85294.46067,42.71129728,626.7933333,0.291220784
1791,52915,t,15204.90803,7.613874829,688.1133333,0.515151074
1791,52915,v,67210.415,33.65569104,620.05,0.40075094
1792,52915,b,75495.64563,37.80452961,637.7933333,0.316905522
1792,52915,r,100037.077,50.09367902,636.49,0.32689335
1792,52915,t,21269.173,10.65056234,643.4066667,0.487286421
1792,52915,v,51955.1514,26.0166006,616.1133333,0.447972307
1793,53115,b,70831.195,35.4688007,627.1133333,0.344907207
1793,53115,r,78574.59333,39.34631614,626.1333333,0.357061987
1793,53115,t,18415.0772,9.221370656,669.4233333,0.510695069
1793,53115,v,54334.94133,27.20828309,626.7933333,0.423398732
1794,53115,b,98110.58667,49.12898681,660.4666667,0.302691693
1794,53115,r,75659.84467,37.88675246,607.7933333,0.344736126
1794,53115,t,22672.3934,11.35322654,662.1,0.498622191
1794,53115,v,53104.198,26.59198698,626.73,0.357868053
1795,53115,b,82005.20767,41.06420013,660.02,0.33017101
1795,53115,r,109067.9997,54.61592372,588.4833333,0.342058178
1795,53115,t,24130.896,12.08357336,667.04,0.493636194
1795,53115,v,50441.1025,25.25843891,599.82,0.476629699
1796,53115,b,94874.01867,47.50827174,643.4066667,0.358917417
1796,53115,r,83351.235,41.73822484,660.02,0.367088661
1796,53115,t,23863.39803,11.94962345,660.02,0.506789344
1796,53115,v,55310.937,27.69701402,626.7933333,0.426706078
1797,53115,b,99079.963,49.6144031,600.7866667,0.310305306
1797,53115,r,131435.8073,65.81662861,624.78,0.314702427
1797,53115,t,22017.69,11.02538307,647.1533333,0.471747145
1797,53115,v,79351.93367,39.73557019,626.48,0.335662099
1798,53115,b,97806.759,48.97684477,586.8533333,0.32248679
1798,53115,r,95159.56767,47.65126072,588.8033333,0.351423081
1798,53115,t,20678.68017,10.35487239,680.4466667,0.503412317
1798,53115,v,74628.378,37.37024437,598.4233333,0.375624928
1799,53115,b,46033.03887,23.05109608,614.1366667,0.382622625
1799,53115,r,75440.386,37.77685829,600.7366667,0.367745951
1799,53115,t,18252.1908,9.139805108,675.07,0.538344702
1799,53115,v,58954.89467,29.52172993,596.7566667,0.413780264
1800,53115,b,89583.0737,44.85882509,611.4633333,0.358728643
1800,53115,r,89338.61767,44.73641345,610.7433333,0.370309555
1800,53115,t,17484.99277,8.755629828,677.39,0.558248234
1800,53115,v,77799.415,38.95814472,593.3533333,0.397621016
1801,53115,b,86533.23573,43.33161529,633.5,0.319261831
1801,53115,r,78280.04967,39.19882307,674.06,0.348060234
1801,53115,t,13961.1827,6.991077967,681.0766667,0.502098369
1801,53115,v,74407.236,37.25950726,621.0966667,0.383255899
1802,53115,b,100293.8463,50.22225655,614.7433333,0.32943216
1802,53115,r,89881.435,45.00822984,623.8133333,0.338115836
1802,53115,t,18861.47813,9.444906426,678.7633333,0.540922776
1802,53115,v,57968.75757,29.02792066,583.4333333,0.41406321
1803,53115,b,95930.21667,48.03716408,610.82,0.314842157
1803,53115,r,113177.648,56.67383475,613.1333333,0.330649982
1803,53115,t,18042.16353,9.034633717,683.73,0.489832575
1803,53115,v,40445.4987,20.25312904,614.1466667,0.455104668
1804,53115,b,83385.611,41.75543866,638.1333333,0.324105266
1804,53115,r,139714.95,69.96241863,674.44,0.309200342
1804,53115,t,22501.94247,11.26787304,665.8066667,0.518144705
1804,53115,v,90862.10933,45.49930362,622.09,0.340172834
1805,53115,b,85518.37267,42.82342147,605.4433333,0.366683235
1805,53115,r,59804.431,29.9471362,599.49,0.443673568
1805,53115,t,21072.65227,10.55215436,667.42,0.502139729
1805,53115,v,44337.46967,22.20203789,610.82,0.439756926
1806,53115,b,82923.66933,41.52412085,643.1,0.309841919
1806,53115,r,101805.7107,50.97932432,659.08,0.317178502
1806,53115,t,21534.0792,10.78321442,659.4466667,0.534355404
1806,53115,v,84860.405,42.49394342,587.4566667,0.33753839
1807,60115,b,69464.16433,34.78425855,643.4066667,0.308380633
1807,60115,r,76437.16667,38.27599733,626.7933333,0.369577396
1807,60115,t,16678.6787,8.351867151,660.0866667,0.473425232
1807,60115,v,54860.5121,27.47146324,643.7266667,0.400691254
1808,60115,b,70104.32733,35.1048209,622.8033333,0.366968135
1808,60115,r,74307.41067,37.20951961,610.4266667,0.391664879
1808,60115,t,14035.75023,7.028417743,692.4,0.512575326
1808,60115,v,33187.2953,16.61857551,681.08,0.474700098
1809,60115,b,35869.99017,17.96193799,620.7833333,0.428534486
1809,60115,r,40538.37343,20.29963617,654.48,0.450331944
1809,60115,t,28802.2376,14.42275293,661.0933333,0.432959702
1809,60115,v,20289.79247,10.16013644,641.1166667,0.468366136
1810,60115,b,85617.50267,42.87306092,643.7266667,0.364701653
1810,60115,r,108271.9237,54.21728776,625.4233333,0.348883445
1810,60115,t,22361.32307,11.19745772,675.7066667,0.512593116
1810,60115,v,63900.152,31.99807311,601.7266667,0.377107005
1811,60115,b,80450.39967,40.28562828,609.02,0.293818478
1811,60115,r,135752.8507,67.97839292,677.74,0.300519629
1811,60115,t,15362.22157,7.692649758,673.1366667,0.518335761
1811,60115,v,57157.65633,28.62176081,597.7833333,0.425999127
1812,60115,b,79121.18567,39.62002287,615.4966667,0.333833494
1812,60115,r,85013.37633,42.57054398,614.8166667,0.377600815
1812,60115,t,23151.23547,11.59300724,682.76,0.511535137
1812,60115,v,82534.10867,41.32904791,634.11,0.359391321
1813,60115,b,31336.9268,15.6920014,643.4066667,0.438881493
1813,60115,r,53479.80967,26.78007495,627.4333333,0.393306327
1813,60115,t,21047.40587,10.5395122,660.78,0.496380191
1813,60115,v,42030.3813,21.04676079,627.1133333,0.45416366
1814,60115,b,81339.7502,40.73097156,615.82,0.336624422
1814,60115,r,114024.956,57.09812519,602.84,0.33522069
1814,60115,t,20168.56097,10.09942963,643.02,0.520747342
1814,60115,v,40903.42997,20.48243864,629.4266667,0.488685034
1815,60115,b,67592.365,33.84695293,610.18,0.388027314
1815,60115,r,59753.60033,29.92168269,660.02,0.405591691
1815,60115,t,17738.48117,8.88256443,644.1066667,0.483536616
1815,60115,v,68565.13533,34.33406877,627.4333333,0.429804203
1816,60115,b,76287.79833,38.20120097,592.78,0.375936313
1816,60115,r,81196.84167,40.65940995,584.4833333,0.360011573
1816,60115,t,38502.4206,19.2801305,613.45,0.432061331
1816,60115,v,36877.49593,18.46644764,620.1066667,0.467902923
1817,60215,b,93633.155,46.88690786,624.7866667,0.331909862
1817,60215,r,71230.52967,35.66876799,580.4066667,0.39361444
1817,60215,t,18073.3866,9.050268703,654.43,0.522825668
1817,60215,v,45145.839,22.60682974,597.1033333,0.454246269
1818,60215,b,103681.7707,51.91876348,553.18,0.335620147
1818,60215,r,91590.619,45.86410566,629.1166667,0.371810439
1818,60215,t,17678.5675,8.852562594,675.0433333,0.532197365
1818,60215,v,62573.92767,31.33396478,614.3533333,0.397236816
1819,60215,b,78581.30367,39.34967635,610.18,0.369023067
1819,60215,r,66305.53257,33.20257014,650.1133333,0.387693381
1819,60215,t,19218.74003,9.623805725,667.35,0.515614947
1819,60215,v,71798.46333,35.95316141,626.7933333,0.373673326
1820,60215,b,50604.02667,25.34002337,626.7933333,0.397641305
1820,60215,r,60944.87067,30.51821265,610.82,0.431212456
1820,60215,t,21106.609,10.56915824,644.48,0.493754084
1820,60215,v,31224.00733,15.63545685,623.12,0.456955898
1821,60215,b,66247.8997,33.17371042,638.7766667,0.328168358
1821,60215,r,94321.65333,47.23167418,599.4833333,0.335862393
1821,60215,t,21389.36367,10.71074796,674.7533333,0.502752006
1821,60215,v,69636.947,34.87077967,656.7466667,0.363372328
1822,60215,b,74254.21493,37.18288179,638.7633333,0.323617938
1822,60215,r,137126.1093,68.66605375,641.1166667,0.30746806
1822,60215,t,20836.0965,10.4336988,674.06,0.493066941
1822,60215,v,64760.94067,32.429114,632.75,0.368951017
1823,60215,b,62333.45717,31.21354891,657.1333333,0.326602673
1823,60215,r,93911.948,47.02651377,593.8,0.375795478
1823,60215,t,22040.22677,11.03666839,643.4066667,0.514846516
1823,60215,v,71173.87733,35.64039927,595.7566667,0.379692489
1824,60315,b,120468.2557,60.32461476,660.02,0.31436908
1824,60315,r,111247.751,55.70743665,660.02,0.325962306
1824,60315,t,20190.66483,10.11049816,665.3933333,0.534224156
1824,60315,v,69173.13233,34.63852395,666.4133333,0.35520652
1825,60315,b,89309.889,44.72202754,667.0966667,0.300578787
1825,60315,r,121301.0387,60.74163178,618.7933333,0.318946166
1825,60315,t,23626.15623,11.83082435,667.41,0.502802208
1825,60315,v,79662.12633,39.89089952,614.8166667,0.365620731
1826,50315,b,92142.24867,46.14033484,610.5,0.303249803
1826,50315,r,113722.4397,56.94663979,610.18,0.32362941
1826,50315,t,21331.89063,10.68196827,659.03,0.50472579
1826,50315,v,77173.428,38.64468102,617.06,0.344949282
1827,60315,b,87965.38763,44.04876697,634.8166667,0.310989815
1827,60315,r,120981.0157,60.5813799,573.47,0.322773679
1827,60315,t,24821.87107,12.4295799,684.1266667,0.473938023
1827,60315,v,66037.23667,33.06822066,588.4166667,0.40236349
1828,60315,b,57973.945,29.03051828,615.45,0.391158347
1828,60315,r,90509.39833,45.32268319,603.73,0.368952416
1828,60315,t,22513.54787,11.27368446,635.4333333,0.49844151
1828,60315,v,47272.3958,23.67170546,645.75,0.438308663
1829,60315,b,85891.207,43.01011868,610.8233333,0.347466633
1829,60315,r,106864.5037,53.51252061,610.37,0.324860552
1829,60315,t,38818.81883,19.43856727,662.4666667,0.48767033
1829,60315,v,69770.31067,34.93756168,590.7933333,0.394611519
1830,60315,b,67436.48707,33.76889688,623.82,0.372046557
1830,60315,r,73347.141,36.7286635,579.8366667,0.379647449
1830,60315,t,15891.32427,7.957598531,680.0666667,0.530790426
1830,60315,v,44576.49823,22.32173171,662.7266667,0.461959774
1831,60315,b,93157.12333,46.64853447,627.1133333,0.3140954
1831,60315,r,88544.95433,44.33898565,598.8433333,0.379150167
1831,60315,t,23550.42087,11.79289978,666.4133333,0.463180473
1831,60315,v,97402.845,48.77458438,599.82,0.328225919
1832,60315,b,84180.83933,42.15365014,610.18,0.320938083
1832,60315,r,74172.33467,37.14188015,610.18,0.353968572
1832,60315,t,18878.68647,9.453523519,638.4233333,0.525733496
1832,60315,v,56833.56,28.4594692,610.18,0.432778458
1833,60315,b,77568.8535,38.84269079,643.4066667,0.34993217
1833,60315,r,88217.59533,44.17506026,587.11,0.368830876
1833,60315,t,14725.39173,7.373756501,666.1233333,0.481878152
1833,60315,v,42974.50673,21.51953267,644.42,0.463288144
1834,60315,b,69214.0911,34.6590341,610.18,0.321430041
1834,60315,r,87066.21933,43.59850743,610.5,0.326469493
1834,60315,t,23646.65737,11.84109032,667.77,0.500181573
1834,60315,v,49100.823,24.58729244,645.7466667,0.46626639
1835,60315,b,77540.79567,38.82864079,607.7966667,0.348188707
1835,60315,r,116081.892,58.12813821,628.46,0.329289792
1835,60315,t,21932.50953,10.98272886,641.7466667,0.500065269
1835,60315,v,56094.73967,28.08950409,584.42,0.436202585
1836,60315,b,68392.32367,34.24753313,573.04,0.355974155
1836,60315,r,70723.07633,35.41466016,611.4033333,0.403487142
1836,60315,t,18916.7566,9.472587181,671.71,0.530075954
1836,60315,v,43795.16877,21.9304801,607.1,0.479398787
1837,60315,b,79016.39933,39.56755099,610.82,0.359198384
1837,60315,r,68250.8279,34.17667897,650.4266667,0.374540956
1837,60315,t,23128.8152,11.58178027,684.0666667,0.493226293
1837,60315,v,45731.2236,22.89996174,650.8066667,0.453299076
1838,60415,b,55475.2188,27.77927832,616.1166667,0.328112102
1838,60415,r,66132.617,33.11598247,652.0733333,0.407347589
1838,60415,t,12885.56577,6.452461576,682.7733333,0.511243442
1838,60415,v,23086.84697,11.56076463,683.4433333,0.52167456
1839,60415,b,73959.70133,37.03540377,627.1133333,0.333110838
1839,60415,r,82055.09533,41.08918144,610.18,0.338102812
1839,60415,t,23029.95413,11.53227548,653.1033333,0.446886796
1839,60415,v,59960.41267,30.0252442,627.1133333,0.420313854
1840,60415,b,103114.9813,51.63494308,604.4166667,0.318342811
1840,60415,r,124151.528,62.16901753,614.7566667,0.324798366
1840,60415,t,18119.4247,9.073322334,670.0966667,0.520244848
1840,60415,v,65183.22233,32.64057202,575.1266667,0.425170378
1841,60415,b,69224.464,34.66422834,584.3566667,0.389850054
1841,60415,r,55958.19033,28.02112686,605.0566667,0.430309042
1841,60415,t,27848.3454,13.94509034,646.4533333,0.507949142
1841,60415,v,44144.36383,22.10533993,627.0833333,0.448546761
1842,60415,b,82723.092,41.42368152,597.8,0.333725638
1842,60415,r,92862.92167,46.50121265,604.4466667,0.357909736
1842,60415,t,13003.7517,6.511643315,658.1033333,0.541152264
1842,60415,v,55883.48977,27.98372046,603.8333333,0.43936175
1843,60415,b,66194.70633,33.14707378,626.48,0.311495641
1843,60415,r,101856.7953,51.00490502,627.1133333,0.300767584
1843,60415,t,31724.19513,15.88592646,651.11,0.466244093
1843,60415,v,68815.76333,34.45957102,660.02,0.332970015
1844,60415,b,61415.90837,30.75408531,572.18,0.396772352
1844,60415,r,81573.877,40.84821082,583.18,0.369413775
1844,60415,t,18437.9229,9.232810666,664.0433333,0.490792399
1844,60415,v,35991.73563,18.02290217,680.1066667,0.459886733
1845,60415,b,60333.83397,30.21223534,623.1533333,0.361550688
1845,60415,r,100148.433,50.14944066,603.4766667,0.3534894
1845,60415,t,19193.97747,9.611405842,674.3833333,0.529960581
1845,60415,v,57314.09433,28.70009731,600.1366667,0.370994747
1846,60415,b,77716.302,38.91652579,607.7933333,0.361597142
1846,60415,r,99136.44267,49.64268536,563.1233333,0.349806639
1846,60415,t,24446.90477,12.24181511,643.4066667,0.504476765
1846,60415,v,52139.20923,26.10876777,609.7933333,0.441736608
1847,60415,b,122533.0063,61.35854098,660.02,0.293961668
1847,60415,r,140543.625,70.37737857,599.17,0.307106644
1847,60415,t,23605.5571,11.82050931,667.04,0.487013863
1847,60415,v,76319.13167,38.21689117,651.4366667,0.346641535
1848,60415,b,63597.85,31.84669504,666.7266667,0.362715888
1848,60415,r,75342.75233,37.72796812,660.02,0.392399749
1848,60415,t,17152.31637,8.589041746,660.02,0.486074962
1848,60415,v,19010.79877,9.519678902,660.02,0.470240046
1849,60415,b,60894.79433,30.49313687,660.02,0.348150773
1849,60415,r,80476.61633,40.2987563,660.0866667,0.378171789
1849,60415,t,21775.51787,10.90411511,674.37,0.518856578
1849,60415,v,49175.93467,24.62490469,660.02,0.454032479
1850,60415,b,57010.30667,28.5479753,659.7066667,0.329935268
1850,60415,r,85565.685,42.84711317,605.71,0.390917442
1850,60415,t,24163.1264,12.09971277,666.7266667,0.490270435
1850,60415,v,47752.48467,23.9121105,636.44,0.454874417
1851,60415,b,58270.92607,29.17923188,610.18,0.367917438
1851,60415,r,65839.401,32.96915423,606.18,0.431529229
1851,60415,t,20367.96553,10.19928169,680.78,0.508249873
1851,60415,v,27800.65807,13.92121085,678.44,0.504534625
1852,60515,b,98544.181,49.34610966,610.18,0.315372394
1852,60515,r,110309.2683,55.2374904,606.4366667,0.345847417
1852,60515,t,16053.0078,8.038561743,677.7,0.507719858
1852,60515,v,76986.91233,38.55128309,587.1733333,0.363987366
1853,60515,b,99419.247,49.78429995,643.4066667,0.325457098
1853,60515,r,74625.482,37.36879419,600.1333333,0.391301799
1853,60515,t,17301.8001,8.663895894,667.04,0.517475318
1853,60515,v,51363.482,25.72032148,627.1133333,0.438137728
1854,60515,b,82070.664,41.09697747,622.15,0.322078674
1854,60515,r,70552.85867,35.32942347,598.7833333,0.330977746
1854,60515,t,17001.29437,8.513417309,660.02,0.50028756
1854,60515,v,47551.52767,23.81148105,657.7666667,0.369515993
1855,60515,b,78812.50567,39.46545101,572.8266667,0.351726691
1855,60515,r,83982.29133,42.05422701,580.4066667,0.383777767
1855,60515,t,21173.8091,10.60280876,676.0433333,0.498018271
1855,60515,v,53482.03167,26.78118761,592.76,0.439692635
1856,60515,b,52176.34863,26.12736536,598.4566667,0.390651343
1856,60515,r,56200.48633,28.14245685,615.07,0.421292669
1856,60515,t,23826.0061,11.9308994,674.37,0.495880114
1856,60515,v,42176.2443,21.11980185,598.8433333,0.471320014
1857,60515,b,42520.62533,21.29225104,660.4,0.419419232
1857,60515,r,81429.94667,40.77613754,609.15,0.390092106
1857,60515,t,17537.70633,8.782026206,653.38,0.541837971
1857,60515,v,37172.1178,18.61397987,633.8133333,0.469601983
1858,60515,b,78893.72667,39.50612252,657.06,0.289245184
1858,60515,r,73059.536,36.58464497,610.5,0.358569272
1858,60515,t,25395.68063,12.71691569,680.7666667,0.51021542
1858,60515,v,74955.261,37.5339314,600.4733333,0.377839086
1859,60515,b,122144.006,61.16374862,614.3966667,0.322299969
1859,60515,r,102488.4153,51.32118945,662.4,0.338768113
1859,60515,t,19515.15407,9.772235386,664.1066667,0.497687508
1859,60515,v,58736.7594,29.41249845,633.8133333,0.374648431
1860,60515,b,91450.02833,45.79370472,622.09,0.339759556
1860,60515,r,74386.89133,37.24931965,610.4333333,0.397510581
1860,60515,t,14197.1185,7.109223085,674.44,0.473642135
1860,60515,v,69391.03463,34.74763877,575.7766667,0.390396444
1861,60515,b,56380.40467,28.23255116,625.44,0.38700052
1861,60515,r,69858.179,34.98156184,576.0966667,0.407120837
1861,60515,t,21232.40773,10.63215209,668.1033333,0.499873519
1861,60515,v,37152.78553,18.60429922,646.0666667,0.482711484
1862,60515,b,63610.048,31.8528032,598.8433333,0.376400411
1862,60515,r,75213.95633,37.66347338,600.7766667,0.38744764
1862,60515,t,22451.31363,11.2425206,665.7666667,0.490149671
1862,60515,v,67058.28933,33.57951394,605.79,0.372461532
1863,60515,b,46772.77747,23.42152101,600.0866667,0.400294265
1863,60515,r,64617.40233,32.35723702,618.82,0.396911308
